specObjID,bestObjID,plate,mjd,fiberID,z,survey,class,subClass,ra,dec,z1,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z
1.595527E+18,1237662474228596961,1417,53141,463,0.08355089,sdss,GALAXY,AGN BROADLINE,238.3732,35.53056,0.08355089,20.13505,18.397,17.45416,17.01542,16.69675,0.1007657,0.07851597,0.05431699,0.04036334,0.03002291,18.60902,16.85319,15.94186,15.50178,15.20997
1.650597E+18,1237661434852606052,1466,53083,102,0.1276856,sdss,GALAXY,AGN BROADLINE,209.1642,45.10767,0.1276856,21.114,19.14488,18.20631,17.85072,17.47351,0.04647185,0.03621055,0.02505029,0.01861505,0.01384618,19.82834,17.90085,16.91924,16.50675,16.15998
1.951287E+18,1237663531326112483,1733,53047,371,0.3901682,sdss,GALAXY,AGN BROADLINE,111.9591,39.67599,0.3901682,20.86038,20.38687,19.31111,18.8719,18.43028,0.2585496,0.2014601,0.1393692,0.1035662,0.07703424,20.12704,19.56485,18.39608,17.96123,17.61494
1.957954E+18,1237661068706185450,1739,53050,51,0.2352984,sdss,GALAXY,AGN BROADLINE,138.1352,9.613462,0.2352984,22.28815,20.25927,18.8925,18.46443,18.09745,0.268477,0.2091955,0.1447205,0.1075428,0.07999209,21.3657,18.98716,17.60568,17.14645,16.78644
2.030139E+18,1237661971731710221,1803,54152,515,0.1824236,sdss,GALAXY,AGN BROADLINE,206.4425,7.058523,0.1824236,21.01028,19.89189,18.69757,18.38992,18.08958,0.1113555,0.08676748,0.06002534,0.04460526,0.03317812,19.34535,18.20604,17.15876,16.71625,16.4414
1.998522E+18,1237664289936179351,1775,53847,181,0.2828698,sdss,GALAXY,AGN BROADLINE,203.1772,13.71496,0.2828698,21.19642,19.96816,18.95014,18.43704,18.25071,0.09521356,0.07418976,0.05132413,0.03813933,0.02836866,19.97446,18.60729,17.57569,17.20448,16.87317
2.105555E+18,1237663788492849165,1870,53383,446,0.0843826,sdss,GALAXY,AGN BROADLINE,119.8646,53.63008,0.0843826,19.24137,17.57082,17.05471,16.6532,16.44165,0.1612796,0.1256679,0.0869365,0.06460313,0.04805286,18.34105,16.64551,16.05668,15.6446,15.53893
1.88481E+18,1237662301362520275,1674,53464,195,0.1352556,sdss,GALAXY,AGN BROADLINE,218.6642,46.76227,0.1352556,20.91143,19.22967,18.37291,18.00654,17.64511,0.06873322,0.05355645,0.03705011,0.0275322,0.0204789,19.87691,18.15066,17.22281,16.83131,16.47116
2.161787E+18,1237673808116318771,1920,53314,214,0.1668094,sdss,GALAXY,AGN BROADLINE,117.2311,17.35708,0.1668094,21.60539,19.95834,18.74406,18.25597,17.85976,0.1654824,0.1289428,0.08920202,0.06628667,0.0493051,20.49625,18.75061,17.62878,17.09913,16.75012
2.161793E+18,1237674370750939318,1920,53314,237,0.02866235,sdss,GALAXY,AGN BROADLINE,117.2395,17.57711,0.02866235,18.86085,17.02715,16.21692,15.85832,15.39294,0.1829447,0.1425492,0.0986149,0.07328144,0.05450793,16.84114,15.06518,14.25049,13.84427,13.54283
3.142767E+17,1237674650997883086,279,51984,548,0.1685874,sdss,GALAXY,AGN BROADLINE,169.5312,0.4597153,0.1685874,21.33703,19.48505,18.29258,17.79286,17.45541,0.1503772,0.1171729,0.08105968,0.06023603,0.04480454,19.61287,17.82199,16.72403,16.23171,15.9331
3.085785E+17,1237654669202751663,274,51913,298,0.08264595,sdss,GALAXY,AGN BROADLINE,159.274,-0.7087155,0.08264595,21.33133,19.66672,18.81416,18.20794,17.73241,0.2746555,0.2140097,0.1480509,0.1100177,0.08183295,20.24566,18.36342,17.43208,16.93487,16.56687
3.873211E+17,1237648702991827456,344,51693,42,0.1224973,sdss,GALAXY,AGN BROADLINE,241.2619,-1.113961,0.1224973,22.1802,20.24032,19.22108,18.56264,18.07766,0.8193444,0.6384276,0.4416613,0.3282017,0.2441217,19.06893,17.42233,16.52777,16.10112,15.73898
3.851936E+17,1237648721792467493,342,51691,494,0.2125096,sdss,GALAXY,AGN BROADLINE,236.8522,0.3274805,0.2125096,20.82974,19.80118,18.69403,18.20064,17.82364,0.3860355,0.3007963,0.2080895,0.1546328,0.1150184,19.42674,18.40479,17.34928,16.8808,16.56401
4.45877E+17,1237666338652160054,396,51816,75,0.01770279,sdss,GALAXY,AGN BROADLINE,16.78816,-0.6217068,0.01770279,19.00918,17.02148,16.35236,15.97432,15.54428,0.2169982,0.1690835,0.1169712,0.08692214,0.0646541,16.18582,14.12967,13.34626,12.97722,12.76122
4.887002E+17,1237673705578627454,434,51885,217,0.134144,sdss,GALAXY,AGN BROADLINE,116.4507,41.52111,0.134144,20.85259,19.01023,18.123,17.78091,17.44486,0.1815322,0.1414487,0.09785355,0.07271568,0.0540871,19.5867,17.85222,16.95636,16.55602,16.25282
4.898602E+17,1237651252016316797,435,51882,341,0.09633838,sdss,GALAXY,AGN BROADLINE,117.3457,40.6488,0.09633838,20.53185,18.70008,17.74005,17.29568,16.93803,0.214317,0.1669944,0.1155259,0.08584815,0.06385525,18.49478,16.72411,15.81544,15.3911,15.05748
5.8114E+17,1237651737904939138,516,52017,639,0.2010347,sdss,GALAXY,AGN BROADLINE,181.0729,3.597312,0.2010347,20.46342,19.10566,18.10197,17.61904,17.33971,0.1063525,0.08286916,0.0573285,0.04260122,0.03168748,19.09894,17.73546,16.83589,16.39676,16.1087
5.854691E+17,1237651735223992528,520,52288,4,0.2080228,sdss,GALAXY,AGN BROADLINE,188.9286,1.601178,0.2080228,22.43512,20.05869,18.85719,18.25713,17.83107,0.09554649,0.07444918,0.0515036,0.03827269,0.02846785,21.3564,18.82793,17.5284,17.00859,16.67326
6.812396E+17,1237651250429886652,605,52353,255,0.178638,sdss,GALAXY,AGN BROADLINE,208.5853,62.39908,0.178638,20.838,19.76691,18.6154,18.12763,17.96734,0.08246071,0.06425283,0.04444981,0.03303097,0.02456897,18.37884,17.23492,16.25116,15.7942,15.49531
7.465083E+17,1237652616205369481,663,52145,133,0.1276827,sdss,GALAXY,AGN BROADLINE,25.02657,-10.21408,0.1276827,21.03071,19.1122,18.25964,17.84257,17.4166,0.1060584,0.08263995,0.05716994,0.04248339,0.03159984,17.96562,16.32291,15.42883,15.00352,14.71336
7.150754E+17,1237652935641334315,635,52145,469,0.0456671,sdss,GALAXY,AGN BROADLINE,311.9386,-5.421022,0.0456671,19.73232,18.35079,17.64086,17.12545,16.62257,0.271379,0.2114567,0.1462848,0.1087053,0.08085674,17.48177,16.17873,15.4784,15.07601,14.74504
8.130554E+17,1237680240905093281,722,52224,566,0.07843719,sdss,GALAXY,AGN BROADLINE,340.4777,-8.04957,0.07843719,20.34913,18.57754,17.80359,17.31801,16.96988,0.1432166,0.1115934,0.07719979,0.05736771,0.04267104,18.69275,16.87529,15.99555,15.57102,15.25877
8.930091E+17,1237655465926328398,793,52370,620,0.01055389,sdss,GALAXY,AGN BROADLINE,228.754,55.43202,0.01055389,18.6952,17.13135,16.28111,16.02048,15.72295,0.05738571,0.04471456,0.03093332,0.02298678,0.01709794,16.9307,15.30798,14.5803,14.17801,13.98093
9.457934E+17,1237671129127715001,840,52374,136,0.1340639,sdss,GALAXY,AGN BROADLINE,178.207,4.173239,0.1340639,21.40967,19.5001,18.4429,18.058,17.79999,0.09642614,0.07513459,0.05197776,0.03862505,0.02872994,20.3562,18.36257,17.30643,16.85592,16.54346
9.502626E+17,1237651737906643044,844,52378,11,0.2287887,sdss,GALAXY,AGN BROADLINE,184.9948,3.696068,0.2287887,20.5914,18.92469,17.94861,17.45211,17.22878,0.07838124,0.06107413,0.0422508,0.03139687,0.02335351,19.85653,18.17225,17.20722,16.79548,16.54672
1.179984E+18,1237659119325675664,1048,52736,150,0.2455046,sdss,GALAXY,AGN BROADLINE,223.4688,47.73767,0.2455046,22.33859,20.08858,18.81833,18.33718,17.97629,0.105611,0.08229137,0.05692879,0.04230419,0.03146655,21.14509,18.94004,17.6282,17.10163,16.79246
1.503248E+18,1237659329240039586,1335,52824,623,0.1328887,sdss,GALAXY,AGN BROADLINE,242.9938,41.4171,0.1328887,21.65921,19.74039,18.66849,18.23172,17.68769,0.04347767,0.03387751,0.0234363,0.01741569,0.01295407,20.58595,18.52586,17.37938,16.86987,16.51837
1.545889E+18,1237661850398425182,1373,53063,103,0.05432336,sdss,GALAXY,AGN BROADLINE,193.704,44.1556,0.05432336,19.31244,17.45406,16.45713,16.10493,15.7969,0.08693969,0.06774282,0.04686417,0.0348251,0.02590347,16.9319,15.06352,14.223,13.83451,13.5248
1.547038E+18,1237661871869984940,1374,53083,188,0.05987225,sdss,GALAXY,AGN BROADLINE,195.4529,43.76326,0.05987225,19.9541,17.99227,17.00743,16.61898,16.30928,0.0684172,0.05331022,0.03687976,0.02740562,0.02038474,18.40155,16.32289,15.39666,14.98665,14.67243
1.548182E+18,1237661849862733947,1375,53084,252,0.03737179,sdss,GALAXY,AGN BROADLINE,197.397,43.26833,0.03737179,19.21091,17.31509,16.61709,16.09917,15.62685,0.08082137,0.06297546,0.04356613,0.0323743,0.02408054,17.48528,15.62935,14.75507,14.30871,13.94725
1.550507E+18,1237662306723496134,1377,53050,519,0.1226339,sdss,GALAXY,AGN BROADLINE,206.8399,40.47889,0.1226339,20.9895,19.68962,18.6748,18.28559,18.10957,0.02943851,0.02293829,0.0158686,0.01179207,0.008771135,19.3236,18.04655,17.2733,16.86457,16.61794
1.630474E+18,1237662195062669394,1448,53120,621,0.08086996,sdss,GALAXY,AGN BROADLINE,182.6605,42.84637,0.08086996,20.43705,18.71195,17.95062,17.438,17.05226,0.06217385,0.04844545,0.03351434,0.02490474,0.01852455,19.17385,17.43486,16.55731,16.0877,15.78485
1.691131E+18,1237657069546963116,1502,53741,108,0.1594623,sdss,GALAXY,AGN BROADLINE,23.94555,-0.982915,0.1594623,20.92688,19.86389,18.91902,18.53752,18.29761,0.1385824,0.1079825,0.07470179,0.05551144,0.04129031,19.8032,18.61773,17.77279,17.39582,17.21457
1.930987E+18,1237662264857592096,1715,54212,250,0.07399139,sdss,GALAXY,AGN BROADLINE,224.0762,8.784248,0.07399139,20.33609,18.33959,17.47856,17.09187,16.62275,0.1286366,0.1002328,0.06934055,0.05152746,0.03832696,18.31158,16.4364,15.57518,15.15705,14.87098
2.028917E+18,1237662237474685090,1802,53885,166,0.07699563,sdss,GALAXY,AGN BROADLINE,204.0981,9.29781,0.07699563,19.33425,18.08184,17.35271,16.95395,16.69557,0.1123218,0.08752042,0.06054622,0.04499233,0.03346603,18.29091,16.90196,16.12686,15.72352,15.44933
2.032277E+18,1237662245521653916,1805,53875,102,0.1345493,sdss,GALAXY,AGN BROADLINE,208.5437,6.289149,0.1345493,20.68618,19.40964,18.61505,18.1288,17.6876,0.1045557,0.08146913,0.05635997,0.0418815,0.03115214,18.90326,17.34257,16.40346,15.93934,15.60898
2.032274E+18,1237661970658885653,1805,53875,88,0.134519,sdss,GALAXY,AGN BROADLINE,208.3832,6.1407,0.134519,21.11618,19.35265,18.53145,18.05581,17.71543,0.1042626,0.08124074,0.05620196,0.04176408,0.0310648,20.03397,18.1692,17.26498,16.80733,16.50834
3.749852E+17,1237650760245051509,333,52313,220,0.1822909,sdss,GALAXY,AGN BROADLINE,184.4804,-3.623131,0.1822909,22.34708,19.93768,18.72228,18.23647,18.00331,0.1576927,0.1228731,0.08500305,0.06316638,0.04698418,21.31359,18.65064,17.52612,17.03504,16.75427
3.693257E+17,1237650761315188922,328,52282,111,0.07693857,sdss,GALAXY,AGN BROADLINE,176.2622,-2.864854,0.07693857,20.31719,18.52072,17.50556,16.97885,16.74462,0.1012914,0.07892557,0.05460034,0.04057391,0.03017953,18.58335,16.68776,15.78716,15.35549,15.00439
3.749549E+17,1237650761319121055,333,52313,110,0.1130028,sdss,GALAXY,AGN BROADLINE,185.3052,-2.816523,0.1130028,20.56599,19.14814,18.2534,17.80565,17.56907,0.1496513,0.1166073,0.08066836,0.05994524,0.04458825,19.24923,17.7148,16.78028,16.3224,16.00928
3.749673E+17,1237650369947238607,333,52313,155,0.09183308,sdss,GALAXY,AGN BROADLINE,185.0231,-2.937086,0.09183308,21.47141,19.85596,18.93978,18.5813,18.21081,0.1523021,0.1186727,0.08209725,0.06100706,0.04537804,19.71343,17.8569,16.97856,16.58066,16.28631
4.336238E+17,1237666408440594562,385,51783,554,0.06912668,sdss,GALAXY,AGN BROADLINE,355.8617,0.3604407,0.06912668,20.26675,18.30515,17.42722,16.93007,16.5893,0.1118139,0.08712462,0.0602724,0.04478886,0.03331468,18.35892,16.36234,15.4453,15.00137,14.68235
4.379982E+17,1237657189833179259,389,51795,84,0.08581316,sdss,GALAXY,AGN BROADLINE,3.971104,-0.9529817,0.08581316,19.8275,18.18549,17.4449,16.92362,16.50576,0.1622836,0.1264503,0.08747771,0.06500532,0.04835201,17.73972,16.11526,15.29168,14.87852,14.58809
4.391282E+17,1237657189833900249,390,51900,99,0.05814545,sdss,GALAXY,AGN BROADLINE,5.586657,-0.9344075,0.05814545,19.96121,18.14447,17.53315,17.11495,16.67081,0.1152918,0.08983463,0.06214718,0.04618202,0.03435094,16.76952,15.0591,14.26588,13.85332,13.56544
5.348047E+17,1237650797292486897,475,51965,8,0.1599329,sdss,GALAXY,AGN BROADLINE,143.3451,1.02247,0.1599329,19.35151,18.72819,17.99517,17.40543,17.11354,0.2023583,0.1576762,0.1090797,0.08105789,0.06029218,18.51729,17.77961,16.96953,16.51989,16.25681
5.348116E+17,1237651753457483779,475,51965,33,0.07271196,sdss,GALAXY,AGN BROADLINE,143.4293,1.605381,0.07271196,20.28621,18.31815,17.49023,17.09882,16.62118,0.2484773,0.1936118,0.1339398,0.0995316,0.07403322,18.20166,16.30075,15.4164,15.00648,14.66103
5.089128E+17,1237653614797586769,452,51911,22,0.139777,sdss,GALAXY,AGN BROADLINE,145.5323,57.4408,0.139777,20.66167,19.09417,18.22331,17.70869,17.40658,0.06084451,0.04740963,0.03279776,0.02437225,0.01812848,19.46575,17.74052,16.77503,16.3078,16.02991
