,Unnamed: 0,source_id,has_epoch_photometry,has_epoch_rv,has_epoch_rv.1,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,ra,dec,abp_gspphot,ag_esphs,ag_gspphot,age_flame,alphafe_gspspec,arp_gspphot,b,bp_g,bp_rp,cafe_gspspec,cefe_gspspec,classlabel_espels,crfe_gspspec,distance_gspphot,ebpminrp_esphs,ebpminrp_gspphot,ecl_lat,ecl_lon,evolstage_flame,feiim_gspspec,fem_gspspec,g_rp,gravredshift_flame,l,logg_esphs,logg_gspphot,logg_gspspec,lum_flame,mass_flame,mg_gspphot,mgfe_gspspec,mh_gspphot,mh_gspspec,ndfe_gspspec,nfe_gspspec,nife_gspspec,parallax,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,pm,pmdec,pmra,pseudocolour,radial_velocity,radius_flame,radius_gspphot,sfe_gspspec,sife_gspspec,spectraltype_esphs,teff_esphs,teff_espucd,teff_gspphot,teff_gspspec,tife_gspspec,vsini_esphs,zrfe_gspspec,SpT2,SpT2_dereddened,Star_Type,evolstage_type
1553200,10741,2199675991807109760,False,False,False,False,True,False,True,False,332.430298766666,58.86503103220557,,,,,,,2.293145153658273,1.7381306,3.0138369,,,,,,,,61.7041106009689,14.77873369122159,0.0,,,1.2757063,,103.32390101400136,,,,,,,,,,,,,0.1416663577300203,18.59387,16.85574,15.580033,2.9644067,-2.178195024748717,-2.010764287738167,,,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1553184,10725,2199675476411030656,False,False,False,False,True,False,True,True,332.29959434002103,58.81979753275868,,,,,0.15,,2.295360463786292,2.0998611,3.4331245,0.17,,,,,,,61.72415977490696,14.61233811175578,0.0,,,1.3332634,,103.24250689547723,,,1.14,,,,,,-0.27,,,,0.3654935066588098,15.238251,13.13839,11.805126,6.3968,-4.776543074408467,-4.254842634055495,,-23.40054,,,,,CSTAR,,,,4224.0,,,,M5V,O3V,null,NA                                                
1554674,12215,2199707843285317504,False,False,False,False,True,False,True,False,333.8441113630748,59.37609790724984,5.6686,,4.2446,0.23240189,,3.2907,2.30029441267695,1.5217819,2.716858,,,,,1972.7588,,2.3786,61.502968139352,16.596423326301085,431.0,,,1.195076,0.29920885,104.21208497645578,,3.5959,,409.27997,3.5867348,0.9938,,-0.4338,,,,,0.1085784499899339,18.2426,16.720818,15.525742,2.9551713,-2.694971591093156,-1.2125037887256909,,,10.948484,3.4903,,,CSTAR,,,7175.373,,,,,M3V,A9V,red_giants,(420-490) central hydrogen mass fraction = 0.0    
1656260,53476,2199352219994151296,False,False,False,False,True,False,True,False,330.5160963870384,58.15238497135723,,,,,,,2.30601189448778,1.9940281,3.3024406,,,,,,,,61.96535830609423,12.23690609062549,0.0,,,1.3084126,,102.09516753014722,,,,,,,,,,,,,0.1740500477261254,17.140022,15.145994,13.837582,1.8762352,-0.4002220826065734,-1.8330523498690448,,-45.641125,,,,,CSTAR,,,,,,,,M4.5V,O3V,null,NA                                                
1549188,6729,2199584148229689856,False,False,False,True,True,False,True,True,332.0878769411776,58.76113651196059,5.8385,,4.1729,,,3.5326,2.311267831713042,2.2231188,3.5796423,,,,,3867.9663,,2.305,61.76645219832001,14.365196769546548,516.0,,,1.3565235,0.030422365,103.11902423245166,,1.3666,1.5,1219.4377,6.200863,-3.4766,,-0.0257,-0.02,,,,0.2582887629495639,15.764975,13.541856,12.185332,4.464676,-3.0944926418699863,-3.2182984136128474,,-71.90876,65.852974,81.4637,,,CSTAR,,,4650.5757,4250.0,,,,M5V,K3V,red_giants,(490-860) base of the red giant brach (RGB)       
1654524,51740,2199319131565220224,False,False,False,True,True,False,True,False,329.5518984510482,57.77052442907966,6.6955,,4.8847,0.55866385,,3.9381,2.3118048241973788,1.9875565,3.315134,,,,,1999.937,,2.757,62.081995132742826,10.89910601934384,455.0,,,1.3275776,0.19513106,101.45636973248736,,3.0463,,72.7515,2.5445185,-0.0754,,-0.2321,,,,,0.0973620771424588,18.30065,16.313093,14.985516,3.671716,-2.4461724529462447,-2.738199984987372,,,6.644622,7.4242,,,CSTAR,,,6429.5605,,,,,M4.5V,F4V,red_giants,(420-490) central hydrogen mass fraction = 0.0    
1691769,30402,2201216643812451328,False,False,False,False,True,False,True,True,334.6970582117661,59.68313324381481,4.7214,,3.4393,,,2.8538,2.3152916086698205,1.7767296,3.0329485,,,,,2863.5334,,1.8673,61.38198152621399,17.676748157517252,826.0,,,1.2562189,0.115306295,104.74271844339724,,2.181,,1393.5016,4.8616686,-1.3449,,0.204,,,,,0.1714084035262035,16.126238,14.349508,13.093289,3.0896552,-1.6409558181354793,-2.617868066533863,,-96.97932,30.469658,25.812,,,CSTAR,,,4713.0176,,,,,M4V,K2V,red_giants,(490-860) base of the red giant brach (RGB)       
1713135,2111,2201707030300736256,False,False,False,False,True,False,True,False,338.0720016761653,60.730180588682266,6.3687,,4.661,,,3.7496,2.315457530283391,1.9439154,3.2430048,,,,,3192.638,,2.6191,60.80586711524925,21.5891296199387,543.0,,,1.2990894,0.17653845,106.72093625789496,,2.5834,,996.1085,5.116086,-1.6585,,-0.0961,,,,,0.1505103459064681,17.511469,15.5675535,14.268464,1.4855386,-0.5324640952219186,-1.3868333848953764,,-110.951,21.360374,15.9356,,,CSTAR,,,6345.379,,,,,M4.5V,F5V,red_giants,(490-860) base of the red giant brach (RGB)       
1690689,29322,2201195619956060544,False,False,False,True,True,False,True,True,335.0895935045569,59.813732624885546,6.8469,,5.0508,,-0.16,3.9798,2.316173467023063,1.928689,3.2281637,,,,,3486.9438,,2.8674,61.31960617175646,18.15362139858496,0.0,,,1.2994747,,104.97990054007676,,2.0197,-0.01,,,-4.064,,-0.6485,-0.94,,,,0.123510737686851,15.721492,13.792803,12.493328,3.2102158,-1.8577007296378691,-2.6180971694965427,,-87.943306,,35.6943,,,CSTAR,,,7138.8994,4225.0,,,,M4.5V,A9V,red_giants,NA                                                
1691707,30340,2201215273727177088,False,False,False,False,True,False,True,True,334.47352116460775,59.61041536775846,,,,,-0.09,,2.3169669399123545,1.9085016,3.200632,,,,,,,,61.418712084045694,17.40679405291053,0.0,,,1.2921305,,104.6082769952544,,,-0.05,,,,,,-0.77,,,,0.1307050208749857,14.925552,13.017051,11.72492,2.6816165,-1.284960981805766,-2.353708178806757,,-79.88442,,,,,CSTAR,,,,4275.0,,,,M4.5V,O3V,null,NA                                                
1654152,51368,2199312809373226752,True,False,False,False,True,False,True,True,329.3585945481735,57.70294876560577,,,,,,,2.321520334019572,2.5048323,3.9149437,,,,,,,,62.111495203908646,10.643184756998204,0.0,,,1.4101114,,101.33330678107856,,,,,,,,,,,,,0.0679006363367641,16.908552,14.40372,12.993608,1.8515012,-1.3961549791768704,-1.2160625766910325,,-135.5277,,,,,CSTAR,,,,,,,,M5.5V,O3V,null,NA                                                
1655878,53094,2199345279326664192,False,False,False,False,True,False,True,True,330.03527672224914,57.98437306142782,,,,,,,2.325222910210416,2.2087765,3.5597677,,,,,,,,62.03872219718429,11.60671741355349,0.0,,,1.3509912,,101.79072948178548,,,,,,,,,,,,,0.1215782239253578,16.86414,14.655363,13.304372,2.8008327,-1.8373996877380976,-2.1139125246701465,,-69.88023,,,,,CSTAR,,,,,,,,M5V,O3V,null,NA                                                
1648372,45588,2199218354454929920,False,False,False,False,True,False,True,True,328.45014653668426,57.32533471077435,,,,,,,2.3263762571923605,1.8693342,3.1457167,,,,,,,,62.20903370076525,9.338648682585973,0.0,,,1.2763824,,100.71585195642606,,,1.5,,,,,,-0.12,,,,0.2070121671407339,15.494388,13.625053,12.348671,3.949022,-2.9350839307491183,-2.641979870645155,,-0.03940602,,,,,CSTAR,,,,4250.0,,,,M4V,O3V,null,NA                                                
1554678,12219,2199708015084106880,True,False,False,False,True,False,True,True,333.8163215385155,59.40256572488151,,,,,-0.01,,2.3301437737228974,2.0212307,3.3296719,,,,,,,,61.53111017056926,16.61829654592434,0.0,,,1.3084412,,104.21521821626854,,,-0.05,,,,,,-0.52,,,,0.1735864829398759,14.315003,12.293773,10.985332,3.0901926,-1.897884073735028,-2.438714076663342,,-68.61386,,,,,CSTAR,,,,4725.0,,,,M4.5V,O3V,null,NA                                                
1697261,35894,2201326599278885760,False,False,False,False,True,False,True,True,337.36490339691045,60.54725768248332,5.2175,,3.7953,,,3.1291,2.336156240989776,1.8460884,3.1184072,,,,,5104.7495,,2.0884,60.94839609898574,20.83881119929526,659.0,,,1.2723188,0.13239387,106.32916546247166,,1.8165,,1941.5735,5.9301167,-3.0372,,-0.1297,,,,,0.1709458153772201,16.137808,14.291719,13.019401,2.5192378,-1.9112587703763728,-1.641234075092339,,-44.200012,33.740444,48.1585,,,CSTAR,,,5130.8164,,,,,M4V,K1V,red_giants,(490-860) base of the red giant brach (RGB)       
1646981,44197,2199195780106480000,False,False,False,False,True,False,True,True,328.1885521756176,57.23080896717149,,,,,,,2.340915847393304,2.0783854,3.4039536,,,,,,,,62.24680480262764,8.982723169303226,0.0,,,1.3255682,,100.5462418419874,,,,,,,,,,,,,0.1580314946149629,16.309534,14.231149,12.9055805,2.6380465,-1.875689694741745,-1.8550142685796736,,-62.715717,,,,,CSTAR,,,,,,,,M5V,O3V,null,NA                                                
1646980,44196,2199195780106479104,False,False,False,False,True,False,True,True,328.1882841613784,57.23619456739855,5.0484,,3.6293,,,3.0196,2.3452055598934862,1.934824,3.230875,,,,,2982.5645,,2.0286,62.25061405992565,8.990905325015929,478.0,,,1.296051,0.06249099,100.54950403203196,,1.2399,,1504.3677,6.7818527,-1.5739,,-1.1894,,,,,0.1388008411167106,16.308102,14.373278,13.077227,3.001212,-1.0040409640888726,-2.828281236573423,,-93.08941,49.106476,30.9546,,,CSTAR,,,4635.9233,,,,,M4.5V,K2V,red_giants,(420-490) central hydrogen mass fraction = 0.0    
1693047,31680,2201240356331559040,True,False,False,False,True,False,True,True,334.78144733910824,59.74969235075378,,,,,,,2.347486098857825,2.4160461,4.034565,,,,,,,,61.39394568387072,17.839816350089492,0.0,,,1.6185188,,104.81492126920328,,,1.5,,,,,,-1.25,,,,0.2037818112613914,15.312719,12.896673,11.278154,3.848746,-2.9885206313778947,-2.425199204041446,,-52.106693,,,,,CSTAR,,,,4250.0,,,,M5.5V,O3V,null,NA                                                
1693065,31698,2201240768653574784,False,False,False,False,True,False,True,True,334.83356458375715,59.76846433301266,,,,,,,2.34876479793256,1.873251,3.1546478,,,,,,,,61.386595461221184,17.90543685021729,0.0,,,1.2813969,,104.84719304057872,,,,,,,,,,,,,0.139027898053387,16.64197,14.768719,13.487322,2.2774026,-0.8868108767754546,-2.0976484114668925,,-30.653828,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1553430,10971,2199681455005589760,False,False,False,True,True,False,True,False,332.5587157520909,59.000499641562406,8.8627,,6.5998,,,5.1068,2.3655704803237048,2.1627445,3.5390692,,,,,1867.1704,,3.7559,61.74515189275296,15.085075278447556,240.0,,,1.3763247,0.6681888,103.45628983392676,,3.8794,,667.84686,4.7213264,-1.0672,,-0.775,,,,,0.0761149684388525,19.103384,16.94064,15.564315,1.9963527,-1.09516250392694,-1.6691444463092713,,,3.8205128,3.7765,,,CSTAR,,,15007.905,,,,,M5V,B6V,subgiants,(100-300) zero age main sequence                  
1714322,3298,2201734724250343296,False,False,False,False,True,False,True,True,338.5571124032798,60.92732442630842,,,,,,,2.3661745086882684,1.8958683,3.1759787,0.07,,,,,,,60.7556017538838,22.21132280604792,0.0,,,1.2801104,,107.0248390966721,,,1.5,,,,,,-0.41,,,,0.2012258495083039,14.5201435,12.624275,11.344165,2.518932,-1.6784046922429583,-1.8782907467488528,,-65.74268,,,,,CSTAR,,,,4250.0,,,,M4.5V,O3V,null,NA                                                
1693411,32044,2201249354285278592,True,False,False,True,True,False,True,True,335.322255296502,59.95629894933414,5.2452,,3.7122,,,3.196,2.372266324346655,2.3454475,3.6987066,,,,,4870.9746,,2.0493,61.32565462929463,18.53739062707905,0.0,,,1.3532591,,105.15556316794088,,0.7117,1.5,,,-4.9011,,-0.048,-1.15,,,,0.1977841343510875,14.535286,12.189838,10.836579,2.768315,-1.50740574440706,-2.3219166211426883,,-72.959465,,211.3356,,,CSTAR,,,4039.4395,4250.0,,,,M5V,K6V,red_giants,NA                                                
1549148,6689,2199583289236152832,True,False,False,False,True,False,True,True,331.8131066891112,58.74232037159424,,,,,,,2.3791265880818364,2.8188543,4.2747946,,,,,,,,61.85979757305884,14.133695159205278,0.0,,,1.4559402,,102.99216694241112,,,,,,,,,,,,,0.1002759725351555,16.821144,14.00229,12.54635,2.9179578,-1.5715201417836893,-2.458618034217157,,-73.4427,,,,,CSTAR,,,,,,,,M6V,O3V,null,NA                                                
1553776,11317,2199687399240399104,False,False,False,True,True,False,True,True,332.61360301556294,59.037489333058645,4.6064,,3.351,,,2.7865,2.379543887966234,1.7813969,3.0370283,,,,,2777.0762,,1.8206,61.74871140016596,15.18311616832984,617.0,,,1.2556314,0.06862226,103.5007265442683,,2.0115,,887.5624,4.9082994,-1.6393,,0.116,,,,,0.1958821364441303,15.676463,13.895066,12.639435,1.8452268,-1.1247707788296424,-1.462789280857785,,-33.98401,47.580452,31.5634,,,CSTAR,,,4608.162,,,,,M4V,K3V,red_giants,(490-860) base of the red giant brach (RGB)       
1557417,14958,2199764536853376384,False,False,False,True,True,False,True,False,331.65024554694526,58.68277259708167,5.0923,,3.6992,0.37670887,,3.0695,2.38042322821973,1.8734713,3.1528444,,,,,1807.176,,2.0227,61.8828001748814,13.919785433014416,518.0,,,1.2793732,0.11951403,102.88864722978964,,2.6564,,83.96723,3.0020423,0.2751,,0.2062,,,,,0.4353062078416967,17.115019,15.241548,13.962174,1.5096107,-1.5088978540036049,-0.0463859092492803,,-35.929127,13.212765,11.5021,,,CSTAR,,,4824.816,,,,,M4V,K2V,red_giants,(490-860) base of the red giant brach (RGB)       
1691545,30178,2201212318789585920,False,False,False,False,True,False,True,True,334.2243071624317,59.605196708475326,,,,,,,2.382552401659313,1.8856773,3.1722307,,,,,,,,61.5099028510055,17.224205060912674,0.0,,,1.2865534,,104.50037956035617,,,1.5,,,,,,-0.36,,,,0.1987997342693296,15.774092,13.888414,12.601861,3.4427073,-1.5952906250485903,-3.0507837648730964,,-83.89964,,,,,CSTAR,,,,4250.0,,,,M4.5V,O3V,null,NA                                                
1654856,52072,2199325453757056256,False,False,False,False,True,False,True,True,329.3769850383184,57.79018700080286,,,,,,,2.38442564185571,1.8627672,3.1372824,,,,,,,,62.16370925054283,10.79419132544833,0.0,,,1.2745152,,101.39459368832598,,,,,,,,,,,,,0.1408070748636122,15.511091,13.648324,12.373809,3.2567112,-2.24082534686248,-2.3632330316549224,,-75.11225,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1693164,31797,2201243723591068160,False,False,False,False,True,False,True,True,335.01823137848976,59.878004297045166,6.2776,,4.593,,,3.6903,2.3895918224784656,1.9378395,3.2348976,,,,,5994.6797,,2.5871,61.38891595933239,18.20522641922139,0.0,,,1.2970581,,104.98496566077642,,1.7024,,,,-4.3367,,-0.137,,,,,0.1360183169592228,16.12505,14.18721,12.890152,4.188697,-1.9963478740582572,-3.682360007509589,,-98.22881,,60.0906,,,CSTAR,,,6262.5024,,,,,M4.5V,F6V,red_giants,NA                                                
1713278,2254,2201709882159118464,False,False,False,True,True,False,True,True,338.1557390926115,60.8483420646801,4.728,,3.4344,,,2.8617,2.396514106550531,1.8411217,3.103612,,,,,2473.8127,,1.8663,60.85209177766368,21.827466895608023,790.0,,,1.2624903,0.058620404,106.8162112000153,,1.6739,1.5,1204.3519,5.195522,-2.7926,,0.0662,-0.72,,,,0.3809077159620975,14.426425,12.585303,11.322813,5.554653,-3.520955720614142,-4.296166084845251,,-55.747345,54.919296,53.4396,,,CSTAR,,,4606.045,4250.0,,,,M4V,K3V,red_giants,(490-860) base of the red giant brach (RGB)       
1553422,10963,2199681283197598848,False,False,False,True,True,False,True,False,332.4631644349361,59.008966831058245,6.8259,,5.1427,0.430748,,3.9316,2.400865164766681,1.5437489,2.8886166,,,,,1304.1881,,2.8947,61.78749461284727,15.029147931089677,180.0,,,1.3448677,0.5337871,103.42094369957492,,4.1329,,22.198286,2.05697,1.6842,,-1.0098,,,,,0.3007991846127947,18.957037,17.413288,16.06842,2.9187982,-1.6399628624849432,-2.4145194848485585,,,1.9454349,1.7571,,,CSTAR,,,9024.608,,,,,M3.5V,A0V,turnoff,(100-300) zero age main sequence                  
1713332,2308,2201711119109483776,False,False,False,False,True,False,True,True,337.988887437851,60.80678782333315,3.6836,,2.7185,0.2707064,,2.2001,2.402059011065052,1.4061375,2.5755892,,,,,5859.8613,,1.4834,60.886637046416645,21.65379144513617,555.0,,,1.1694517,0.080813535,106.72496877903689,,2.061,,166.53232,3.4002037,-1.7562,,-0.3404,,,,,0.2262518073782405,16.196005,14.789867,13.620416,2.2535396,-1.701999745645485,-1.4770366788594147,,-52.125854,19.020506,29.3316,,,CSTAR,,,4827.701,,,,,M3V,K1V,red_giants,(490-860) base of the red giant brach (RGB)       
1714303,3279,2201734002695811712,False,False,False,False,True,False,True,True,338.4039938483949,60.93159151911183,,,,,,,2.4072833377779776,1.8960752,3.1810684,,,,,,,,60.81479026399616,22.11855804404532,0.0,,,1.2849932,,106.96262921176688,,,1.5,,,,,,-0.52,,,,0.3932784237452602,14.91993,13.023855,11.738862,3.0691628,-0.2460538787589204,-3.059283983707073,,-29.454088,,,,,CSTAR,,,,4250.0,,,,M4.5V,O3V,null,NA                                                
1693102,31735,2201241898220834432,False,False,False,False,True,False,True,True,334.806221685452,59.83287676326285,,,,,,,2.410156118119122,2.3396235,3.701807,,,,,,,,61.43937760656044,17.987773771888495,0.0,,,1.3621836,,104.87107222106404,,,1.5,,,,,,-0.44,,,,0.2341546739199378,14.363801,12.024178,10.661994,2.7103767,-1.4759322613371388,-2.27327222427515,,-76.86864,,,,,CSTAR,,,,4250.0,,,,M5V,O3V,null,NA                                                
1647154,44370,2199198563245377664,False,False,False,True,True,False,True,True,328.1894585521151,57.3225978678906,5.2163,,3.7793,,,3.1321,2.412171495853569,1.8911438,3.1746244,,,,,7500.964,,2.0839,62.30950735643208,9.126831185144628,607.0,,,1.2834806,0.05741916,100.60415420879862,,1.5972,,1787.2323,5.6087956,-3.4098,,-0.2211,,,,,0.1499715073908351,16.593288,14.702145,13.418664,4.8537683,-2.7262543534554515,-4.015794309424544,,-123.67715,62.856316,62.4307,,,CSTAR,,,4873.2026,,,,,M4.5V,K1V,red_giants,(490-860) base of the red giant brach (RGB)       
1554943,12484,2199713267818083968,False,False,False,True,True,False,True,False,333.2848769152437,59.3205460063808,7.4303,,5.5522,0.44902018,,4.2892,2.415259803809384,1.8104362,3.1163158,,,,,1123.6351,,3.1409,61.67958926292121,16.11171810716473,196.0,,,1.3058796,0.5864332,103.94511045063238,,4.1434,,26.51995,2.1420312,1.5627,,-0.8352,,,,,0.1094322130153595,19.184961,17.374525,16.068645,2.5896072,-1.713882933235662,-1.941306485468406,,,2.0918818,1.8346,,,CSTAR,,,9075.289,,,,,M4V,A0V,turnoff,(100-300) zero age main sequence                  
1698258,36891,2201345600214683904,False,False,False,False,True,False,True,False,335.6472873153869,60.11451388546655,7.0137,,5.166,,,4.0679,2.417576040681676,1.9751253,3.2868433,,,,,5950.22,,2.946,61.30716314681678,19.008108113939414,760.0,,,1.311718,0.18857624,105.3778692810437,,2.1369,,3373.8367,6.801433,-3.7399,,-0.3349,,,,,0.0860956478438487,17.250395,15.2752695,13.9635515,2.4060316,-1.445855342000307,-1.9231458759745688,,-107.30302,39.483967,30.869,,,CSTAR,,,7133.0425,,,,,M4.5V,A9V,red_giants,(490-860) base of the red giant brach (RGB)       
1695870,34503,2201300829474058368,False,False,False,False,True,False,True,False,335.81487561510744,60.1689003596877,,,,,,,2.4185708131244903,1.523159,2.7512817,,,,,,,,61.27983841823091,19.20750286124398,0.0,,,1.2281227,,105.47754859299891,,,,,,,,,,,,,0.0568381183943824,18.859928,17.33677,16.108646,2.4319837,-1.5602265299289766,-1.8655396203867305,,,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1655403,52619,2199334554783536640,False,False,False,True,True,False,True,True,329.66499889465905,57.95685703641515,5.1826,,3.7414,,,3.1303,2.422687437579112,1.978446,3.281108,,,,,3146.7715,,2.0524,62.16442794517963,11.278955937761369,977.0,,,1.3026619,0.05423214,101.61789018408524,,1.5912,1.5,992.5967,4.394242,-3.0375,,-0.088,-0.45,,,,0.3403262923252619,15.143543,13.165097,11.862435,5.226647,-1.1597288975840432,-5.096358379622919,,-62.94016,49.098972,59.6067,,,CSTAR,,,4626.001,4250.0,,,,M4.5V,K3V,red_giants,(890-1290) minimum L along the RGB bump           
1649334,46550,2199232613746829312,True,False,False,False,True,False,True,True,328.9372050530216,57.65594662689386,4.7212,,3.3046,,,2.8725,2.423156215921572,2.3527594,3.6816568,,,,,8226.417,,1.8486,62.24429825173704,10.240449095234036,0.0,,,1.3288975,,101.1266388314287,,0.1809,,,,-6.3858,,-0.0829,,,,,0.1669614676151566,13.749553,11.396793,10.067896,4.381037,-2.486453438148944,-3.6070811730460712,,-58.1556,,504.8667,,,CSTAR,,,3835.2686,,,,,M5V,K9V,red_giants,NA                                                
1557380,14921,2199763540420899840,False,False,False,False,True,False,True,True,331.3810443046795,58.634365898134206,,,,,,,2.423675513887478,2.242526,3.6029472,,,,,,,,61.954386725054896,13.644232771215036,0.0,,,1.3604212,,102.74682424455446,,,1.5,,,,,,-0.76,,,,0.3311469402568564,16.191792,13.9492655,12.588844,1.7729326,-1.635234691850555,-0.6850530045376477,,-47.798412,,,,,CSTAR,,,,4250.0,,,,M5V,O3V,null,NA                                                
1556445,13986,2199740038359599616,True,False,False,False,True,False,True,True,331.319091719694,58.61144378814728,,,,,,,2.424217338960416,2.4066505,3.796607,,,,,,,,61.96298554525575,13.56206831631209,0.0,,,1.3899565,,102.7072207996204,,,1.5,,,,,,-0.77,,,,0.1982159446110555,15.734354,13.327703,11.937747,2.8430316,-1.391015766241693,-2.479496621963537,,-74.22316,,,,,CSTAR,,,,4250.0,,,,M5.5V,O3V,null,NA                                                
1686524,25157,2201094430525647872,False,False,False,False,True,False,True,True,340.1992968690518,61.4411106597002,7.1274,,5.1967,,,4.1729,2.4246715821265945,2.115015,3.4555225,,,,,5199.216,,2.9549,60.48954551584915,24.056902840147018,760.0,,,1.3405075,0.15083236,107.96746277404058,,1.9897,,1604.629,5.306056,-3.8211,,-0.1908,,,,,0.2006354250300386,17.036032,14.921017,13.580509,2.627383,-0.9961541244278708,-2.431217581408778,,-77.59777,27.416925,37.5593,,,CSTAR,,,6579.501,,,,,M5V,F2V,red_giants,(490-860) base of the red giant brach (RGB)       
1697912,36545,2201338315949332224,False,False,False,False,True,False,True,True,337.04737656279343,60.56049357480349,,,,,,,2.428514864364604,1.8321772,3.118369,,,,,,,,61.07516631328293,20.64889700003706,0.0,,,1.2861919,,106.20251928943826,,,,,,,,,,,,,0.0495025875666396,16.828535,14.996358,13.710166,2.0249364,-1.438690668560116,-1.4249689292280456,,-71.12193,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1691922,30555,2201219289512234624,False,False,False,True,True,False,True,False,334.25286486361324,59.67476375499183,8.2526,,6.1968,,,4.7397,2.432350635145616,1.8807573,3.2102537,,,,,2225.1409,,3.5128,61.54495647202971,17.353834648918095,328.0,,,1.3294964,0.50226843,104.5511002519806,,3.4767,,2776.0295,6.2914534,-2.6153,,0.065,,,,,0.1953925223510676,17.276966,15.396209,14.066712,2.5136497,-1.1937377373583984,-2.2121087466537945,,-107.083435,7.7944417,7.4579,,,CSTAR,,,15019.181,,,,,M4.5V,B5V,red_giants,(300-360) first minimum of Teff for massive stars 
1557445,14986,2199765636364995200,False,False,False,True,True,False,True,False,331.5865076864419,58.72363748572232,5.2473,,3.807,0.6212327,,3.1427,2.432943245056136,1.8687973,3.1495504,,,,,1918.259,,2.1044,61.93474871770554,13.937241016932065,517.0,,,1.2807531,0.1344615,102.88584156102635,,2.8157,,40.317226,2.501298,0.5049,,-0.1925,,,,,0.4994878257267485,17.667505,15.798708,14.517955,3.918464,-2.186505086996349,-3.2517002552193324,,-74.58626,8.435928,9.3446,,,CSTAR,,,5029.8804,,,,,M4V,K1V,red_giants,(490-860) base of the red giant brach (RGB)       
1686349,24982,2201089482723029248,False,False,False,False,True,False,True,True,339.5828776891269,61.296079765889296,,,,,,,2.441000767954573,1.9185839,3.2122602,,,,,,,,60.619688372546406,23.44211313704628,0.0,,,1.2936764,,107.63851685989056,,,,,,,,,,,,,0.1526222462618398,16.516266,14.597682,13.304006,3.3425496,-1.3339912612580185,-3.064817318038887,,-73.43915,,,,,CSTAR,,,,,,,,M4.5V,O3V,null,NA                                                
1714642,3618,2201744237596491264,False,False,False,False,True,False,True,True,339.2034109113914,61.20197644341883,4.5141,,3.2712,,,2.7333,2.4486954155295577,1.8216,3.085412,,,,,2364.327,,1.7803,60.69719596109677,23.05402979796,708.0,,,1.2638121,0.05518905,107.43311929239228,,1.7719,1.5,2012.3275,6.182355,-2.2597,,0.0153,-0.62,,,,0.2378540847620129,14.7955065,12.9739065,11.710094,2.8567245,-1.6909158502295814,-2.302537328547423,,-92.666,61.69904,44.1137,,,CSTAR,,,4566.516,4250.0,,,,M4V,K3V,red_giants,(490-860) base of the red giant brach (RGB)       
1553866,11407,2199688876709135488,False,False,False,True,True,False,True,True,332.5782245206835,59.11871509787878,4.3949,,3.1996,,,2.6558,2.4564245747074054,1.7373495,2.9788628,,,,,4755.5845,,1.739,61.816301360039134,15.285855304769877,669.0,,,1.2415133,0.04877901,103.53265315072726,,1.4708,1.5,1041.8646,5.3989124,-3.3281,,-0.1234,-0.33,,,,0.2429032539320114,14.9536495,13.2163,11.974787,1.9120823,-0.2824391891346039,-1.891107326048644,,-38.505573,51.884846,70.8344,,,CSTAR,,,4567.97,4250.0,,,,M4V,K3V,red_giants,(490-860) base of the red giant brach (RGB)       
1650269,47485,2199246220204105088,False,False,False,False,True,False,True,True,328.2201220595006,57.39307509530457,,,,,,,2.4567718002526524,1.7963839,3.0613766,,,,,,,,62.345785759155326,9.261722798456224,0.0,,,1.2649927,,100.66122686393444,,,,,,,,,,,,,0.0532021093165199,16.364853,14.568469,13.303476,3.405936,-2.141318080703975,-2.648614001357817,,-69.94225,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1692220,30853,2201225100612180608,False,False,False,True,True,False,True,True,334.1079096165307,59.6552393440349,4.6429,,3.3819,,,2.8037,2.456888655316473,1.7727146,3.0248861,,,,,3503.732,,1.8395,61.58714197949968,17.22164979899986,660.0,,,1.2521715,0.07337785,104.479349231157,,1.8822,1.5,1475.9324,5.209497,-2.3542,,0.0502,-0.87,,,,0.1552469948775929,15.498503,13.725788,12.473617,5.579271,-3.261153536596514,-4.526935096023218,,-120.636925,58.69332,41.7352,,,CSTAR,,,4691.2954,4250.0,,,,M4V,K2V,red_giants,(490-860) base of the red giant brach (RGB)       
1649745,46961,2199238210076576768,False,False,False,False,True,False,True,False,327.8464240861403,57.23119028041612,5.0284,,3.6558,,,3.0329,2.457528114204995,1.7583923,3.0580978,,,,,2743.1096,,1.9957,62.38153871122484,8.709308390515607,465.0,,,1.2997055,0.32679352,100.4022666095677,,2.7438,,688.0132,4.233321,0.6314,,0.2509,,,,,0.1282377904861644,18.21529,16.456898,15.157192,1.697191,-0.7142082805415715,-1.5395985564137753,,,13.523702,9.7992,,,CSTAR,,,4820.5796,,,,,M4V,K1V,red_giants,(420-490) central hydrogen mass fraction = 0.0    
