specObjID,bestObjID,plate,mjd,fiberID,z,survey,class,subClass,ra,dec,z1,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z
1.374729E+18,1237660613435916417,1221,52751,20,0.2510968,sdss,GALAXY,STARBURST BROADLINE,167.9498,9.095978,0.2510968,20.33822,19.75409,19.19928,18.92556,18.49069,0.1038225,0.08089779,0.05596472,0.04158778,0.03093367,19.94599,19.20237,18.55453,18.31792,17.97588
4.978932E+18,1237670014578786537,4422,55533,738,0.3611787,boss,GALAXY,STARBURST BROADLINE,23.67203,6.145953,0.3611787,22.1787,21.64442,20.92038,20.36465,19.38926,0.1367007,0.1065163,0.07368746,0.05475768,0.04072965,20.09977,18.83418,17.60032,17.03983,16.51687
5.028343E+18,1237657877002453889,4466,55857,269,0.5019342,boss,GALAXY,STARBURST BROADLINE,118.0349,23.72353,0.5019342,23.16163,22.52509,21.49632,20.69576,20.31946,0.2727903,0.2125563,0.1470455,0.1092706,0.08127722,21.77878,21.35535,20.18643,19.48492,19.11892
5.009249E+18,1237660635446641181,4449,55544,438,0.5186743,boss,GALAXY,STARBURST BROADLINE,127.1887,29.98327,0.5186743,22.8523,22.91273,21.08905,20.31306,19.86093,0.1784298,0.1390313,0.09618121,0.07147294,0.05316274,21.50783,21.89637,19.45848,18.64595,18.21764
5.188324E+18,1237657627902149151,4608,55973,646,0.4186117,boss,GALAXY,STARBURST BROADLINE,134.2041,38.03925,0.4186117,22.69404,21.84088,20.66975,20.08674,19.68329,0.1468797,0.1144477,0.07917436,0.05883504,0.04376246,21.9574,21.16192,19.91636,19.28041,19.04251
7.268904E+18,1237667288349278373,6456,56339,343,0.5188279,boss,GALAXY,STARBURST BROADLINE,156.752,28.87042,0.5188279,22.40219,21.55248,21.01684,20.05414,19.9044,0.1060137,0.08260514,0.05714585,0.04246549,0.03158652,21.91692,21.06886,20.17458,19.39047,19.22395
6.316769E+17,1237653617471455417,561,52295,171,0.3320897,sdss,GALAXY,STARBURST BROADLINE,162.1257,60.3008,0.3320897,20.05154,19.48674,19.01055,18.84826,18.43716,0.03584488,0.02793008,0.0193219,0.01435824,0.0106799,19.64283,19.02711,18.4744,18.25952,17.85583
5.474258E+18,1237662244986159441,4862,55685,482,0.5305654,boss,GALAXY,STARBURST BROADLINE,211.7295,5.80396,0.5305654,22.13503,21.89585,21.01328,20.55507,20.00979,0.103467,0.08062079,0.05577309,0.04144538,0.03082775,21.89346,21.25096,20.23733,19.82074,19.43736
5.81986E+18,1237662307799073115,5169,56045,304,0.4545594,boss,GALAXY,STARBURST BROADLINE,212.5122,40.18175,0.4545594,21.41655,20.93397,20.1078,19.84445,19.56753,0.02993213,0.02332291,0.01613468,0.0119898,0.008918206,20.81375,20.2226,19.41501,19.0935,18.74891
6.755636E+18,1237667444588544461,6000,56102,860,0.4197056,boss,GALAXY,STARBURST BROADLINE,202.6552,27.46417,0.4197056,22.12029,22.03252,21.43106,20.44059,20.45012,0.05131861,0.03998711,0.0276629,0.0205565,0.01529026,21.39847,21.14125,20.50735,19.52124,19.60385
7.977138E+18,1237654383055143173,7085,56625,500,0.3840276,boss,GALAXY,STARBURST BROADLINE,148.2807,57.6954,0.3840276,20.98231,20.41593,19.34186,19.1005,18.80429,0.05969296,0.04651235,0.03217703,0.02391098,0.01778538,20.2827,19.59933,18.68477,18.38396,17.90701
2.005377E+18,1237663530259185895,1781,53297,543,0.3212869,sdss,GALAXY,STARBURST BROADLINE,124.4282,52.83436,0.3212869,20.51832,19.93543,19.33416,19.13003,18.6993,0.1767253,0.1377032,0.09526241,0.07079018,0.05265489,19.64282,19.07425,18.34059,18.09578,17.72733
2.50191E+18,1237667212137136245,2222,53799,585,0.141246,sdss,GALAXY,STARBURST BROADLINE,177.2842,30.25043,0.141246,20.68742,19.62039,18.99117,18.55395,18.37358,0.08656412,0.06745018,0.04666172,0.03467466,0.02579158,18.6285,17.61917,17.01461,16.54591,16.40213
4.586937E+18,1237665427574030836,4074,55679,74,0.4464302,boss,GALAXY,STARBURST BROADLINE,245.1591,15.04657,0.4464302,21.698,21.74289,20.46057,19.795,19.15903,0.1879394,0.1464411,0.1013073,0.07528216,0.0559961,20.36779,20.12575,18.67426,17.97201,17.48968
5.472078E+18,1237662262170354467,4860,55691,741,0.4889233,boss,GALAXY,STARBURST BROADLINE,217.2784,7.290267,0.4889233,24.49786,22.84743,21.36551,20.53671,19.94345,0.09825803,0.07656199,0.05296523,0.03935885,0.02927575,23.51211,21.22354,19.68633,18.84751,18.38472
7.294864E+18,1237665226769302127,6479,56364,575,0.534207,boss,GALAXY,STARBURST BROADLINE,186.9815,32.29126,0.534207,22.46985,21.96149,20.9951,20.27148,19.75034,0.07734285,0.06026503,0.04169106,0.03098093,0.02304412,21.82736,21.43012,20.33651,19.55489,19.16165
7.545998E+18,1237657857678639826,6702,56381,789,0.4854277,boss,GALAXY,STARBURST BROADLINE,161.6224,50.90112,0.4854277,23.84356,22.41402,21.14487,20.28475,19.8636,0.07077866,0.05515026,0.03815269,0.02835154,0.02108834,22.05557,20.92917,19.42069,18.62601,18.17267
1.451301E+18,1237661210972520474,1289,52734,59,0.1564279,sdss,GALAXY,STARBURST BROADLINE,221.7288,43.29309,0.1564279,18.97411,18.48224,18.08667,17.81098,17.73681,0.08323982,0.06485991,0.04486978,0.03334306,0.02480111,18.16589,17.4717,16.56538,16.17622,16.32049
1.549334E+18,1237661851473739819,1376,53089,350,0.03552209,sdss,GALAXY,STARBURST BROADLINE,198.8219,44.40711,0.03552209,18.39945,17.0205,16.13348,15.63427,15.39365,0.08099899,0.06311386,0.04366188,0.03244545,0.02413346,16.65056,15.0124,14.23219,13.84328,13.5469
1.920898E+18,1237662637974421643,1706,53442,411,0.1654489,sdss,GALAXY,STARBURST BROADLINE,213.3849,14.04265,0.1654489,20.173,19.46129,19.07062,18.69078,18.73058,0.09104779,0.07094382,0.04907861,0.03647067,0.02712747,19.69156,18.92353,18.55303,18.1629,18.26191
6.606968E+18,1237667733981823155,5868,56045,682,0.3142691,boss,GALAXY,STARBURST BROADLINE,208.8885,19.84784,0.3142691,20.99684,20.47224,19.82548,19.78499,18.89492,0.1226142,0.09554011,0.06609421,0.04911508,0.0365326,19.61707,18.96601,18.26055,18.16677,17.52985
7.095566E+18,1237672817047896917,6302,56565,527,0.4433816,boss,GALAXY,STARBURST BROADLINE,345.8695,26.22104,0.4433816,23.14171,21.7159,20.77546,20.03506,19.70151,0.3275003,0.255186,0.1765365,0.1311855,0.09757794,22.29458,20.62273,19.74056,19.00105,18.71053
1.210137E+19,1237661851482128691,10748,58224,717,0.3413223,eboss,GALAXY,STARBURST BROADLINE,223.3635,38.40172,0.3413223,22.00663,21.75718,21.01528,20.50491,19.97224,0.05554549,0.04328067,0.02994137,0.02224964,0.01654965,22.0312,21.71135,20.99117,20.48229,19.97124
2.004151E+18,1237663530258071792,1780,53090,179,0.1202964,sdss,GALAXY,STARBURST BROADLINE,121.9092,50.75724,0.1202964,20.78599,19.50594,18.72922,18.22606,17.74034,0.2791799,0.2175351,0.1504898,0.11183,0.08318099,19.14744,17.8724,17.00776,16.59822,16.14527
5.888819E+17,1237651735226220657,523,52026,132,0.2669684,sdss,GALAXY,STARBURST BROADLINE,193.9783,1.467157,0.2669684,20.09774,19.4611,18.83236,18.57045,18.065,0.06361848,0.04957109,0.03429305,0.02548341,0.01895498,19.43184,18.66868,17.92258,17.57931,17.21111
7.6691E+17,1237666408439808265,681,52199,626,0.2790486,sdss,GALAXY,STARBURST BROADLINE,353.9901,0.2516419,0.2790486,21.05083,20.64439,20.22097,19.99751,19.52301,0.1259672,0.09815279,0.06790165,0.0504582,0.03753163,19.66362,19.21253,18.60733,18.41,17.96768
1.467222E+18,1237661064950841455,1303,53050,636,0.1796426,sdss,GALAXY,STARBURST BROADLINE,144.2377,9.384409,0.1796426,20.6411,19.78636,19.35238,18.90731,18.60768,0.1445049,0.1125973,0.07789427,0.05788379,0.0430549,20.11171,19.20783,18.65113,18.24782,18.07224
6.069754E+18,1237671126983115186,5391,56000,102,0.4488515,boss,GALAXY,STARBURST BROADLINE,182.8157,9.259473,0.4488515,22.18101,21.3348,20.4964,20.23245,19.69475,0.08095997,0.06308345,0.04364084,0.03242983,0.02412183,21.76649,20.84183,19.94105,19.53626,19.11785
7.186655E+18,1237657608038252822,6383,56362,132,0.3927297,boss,GALAXY,STARBURST BROADLINE,131.317,43.16927,0.3927297,22.62908,21.04963,19.79895,19.29624,18.88701,0.1071227,0.08346927,0.05774365,0.04290972,0.03191695,22.1357,20.41783,19.17615,18.65384,18.34113
7.742916E+18,1237663233379991731,6877,56544,374,0.1215506,boss,GALAXY,STARBURST BROADLINE,0.4498324,25.50226,0.1215506,20.56352,19.33387,18.59331,18.00084,17.52196,0.1890575,0.1473123,0.10191,0.07573003,0.05632922,18.89245,17.2976,16.42417,15.91086,15.57523
1.136045E+18,1237657858214985858,1009,52644,42,0.1370965,sdss,GALAXY,STARBURST BROADLINE,159.5942,50.97076,0.1370965,19.25758,18.5783,18.17644,17.73825,17.67315,0.1049036,0.0817402,0.05654749,0.04202085,0.03125579,18.44635,17.65359,17.19841,16.78518,16.68539
1.335431E+18,1237658492793586149,1186,52646,412,0.3981899,sdss,GALAXY,STARBURST BROADLINE,128.0254,5.488944,0.3981899,20.71027,20.13766,19.26134,19.04122,18.66122,0.127418,0.09928328,0.06868371,0.05103936,0.0379639,20.4447,19.79268,18.92323,18.66724,18.34711
1.342104E+18,1237658423543595297,1192,52649,115,0.1249766,sdss,GALAXY,STARBURST BROADLINE,136.6418,4.857655,0.1249766,20.05236,18.92465,18.39646,17.82979,17.57813,0.1819511,0.1417751,0.09807935,0.07288346,0.05421191,19.00184,17.81472,17.17913,16.62596,16.43489
1.775608E+18,1237662619725988305,1577,53495,233,0.123145,sdss,GALAXY,STARBURST BROADLINE,242.4041,27.91426,0.123145,20.8004,19.57444,18.79589,18.14977,17.89369,0.1964286,0.1530558,0.1058833,0.07868266,0.05852544,19.08984,17.72435,16.92923,16.33774,16.05502
1.849871E+18,1237662224614818025,1643,53143,65,0.2252747,sdss,GALAXY,STARBURST BROADLINE,214.8514,35.79389,0.2252747,20.62256,19.38947,18.51581,18.16833,17.80223,0.06854222,0.05340764,0.03694715,0.02745569,0.02042199,19.77702,18.49664,17.65523,17.19309,16.90545
2.228224E+18,1237665329846550648,1979,53431,247,0.2205781,sdss,GALAXY,STARBURST BROADLINE,169.4294,31.28011,0.2205781,20.37947,19.52912,18.77882,18.2941,18.06555,0.07653899,0.05963866,0.04125775,0.03065893,0.02280461,18.90851,17.85006,17.02266,16.55217,16.27828
2.377953E+18,1237665126939164687,2112,53534,192,0.1789698,sdss,GALAXY,STARBURST BROADLINE,200.8504,32.87882,0.1789698,19.21568,18.97475,18.70367,18.47753,18.4635,0.06157331,0.04797751,0.03319062,0.02466419,0.01834562,18.96007,18.64695,18.34092,18.04171,18.09374
5.018302E+18,1237657877542011203,4457,55858,604,0.3357629,boss,GALAXY,STARBURST BROADLINE,122.7484,28.23119,0.3357629,20.64109,20.11253,19.54028,19.42936,18.86505,0.1403653,0.1093717,0.07566282,0.05622559,0.04182151,20.16091,19.54456,18.94445,18.76759,18.23714
6.587719E+18,1237667781232624496,5851,56075,285,0.4412141,boss,GALAXY,STARBURST BROADLINE,205.7374,20.04241,0.4412141,24.13,23.84348,21.89621,20.91489,20.78182,0.08510122,0.06631029,0.04587315,0.03408867,0.02535571,23.16484,22.29925,20.68189,19.60292,19.31986
7.991871E+18,1237655463230570588,7098,56661,847,0.3729398,boss,GALAXY,STARBURST BROADLINE,178.9021,61.12444,0.3729398,24.6044,23.36396,21.72679,20.88372,20.11282,0.08084454,0.06299353,0.04357863,0.03238359,0.02408744,24.11479,21.65678,20.00426,19.0995,18.40769
6.474475E+17,1237654605323894993,575,52319,200,0.2897465,sdss,GALAXY,STARBURST BROADLINE,155.9152,4.18628,0.2897465,20.78394,19.91401,19.37225,19.00838,18.37896,0.1264376,0.0985193,0.0681552,0.05064661,0.03767178,18.48006,17.56159,16.84924,16.44494,15.79599
7.488629E+17,1237670956789989457,665,52168,507,0.1627573,sdss,GALAXY,STARBURST BROADLINE,28.43469,-8.954159,0.1627573,20.70933,19.49962,18.60018,18.12502,17.8579,0.09176388,0.07150179,0.04946461,0.0367575,0.02734083,19.6653,18.3709,17.36685,16.88198,16.60854
6.427912E+18,1237663788497240499,5709,56571,541,0.501292,boss,GALAXY,STARBURST BROADLINE,130.4376,62.0293,0.501292,23.42641,22.30998,21.36204,20.47973,20.22804,0.6275681,0.4889968,0.3382857,0.2513826,0.1869824,21.70345,20.67324,19.97481,19.08419,19.00658
9.900289E+18,1237663785283158268,8793,57391,910,0.2301417,eboss,GALAXY,STARBURST BROADLINE,27.51535,0.9188596,0.2301417,21.20668,20.32719,19.57852,19.07115,18.65574,0.1087725,0.08475476,0.05863295,0.04357057,0.0324085,20.09588,19.10106,18.20973,17.763,17.48588
2.050291E+18,1237662269151642093,1821,53167,100,0.11672,sdss,GALAXY,STARBURST BROADLINE,236.8133,5.72704,0.11672,20.11399,18.82976,18.02526,17.36776,17.10259,0.2976287,0.2319103,0.1604344,0.11922,0.08867776,18.3763,17.0339,16.29337,15.79179,15.54548
1.050466E+18,1237658191075737729,933,52642,5,0.1747354,sdss,GALAXY,STARBURST BROADLINE,129.8456,33.37223,0.1747354,21.33088,19.98955,18.91595,18.43446,18.09997,0.1673928,0.1304313,0.09023178,0.06705188,0.04987428,19.57965,18.21717,17.21385,16.64061,16.36645
7.521084E+18,1237657630604198304,6680,56420,263,0.4215041,boss,GALAXY,STARBURST BROADLINE,189.693,53.40204,0.4215041,22.18199,22.05383,21.20991,20.40327,20.1224,0.08910298,0.06942844,0.04803027,0.03569164,0.02654802,21.14811,20.93614,20.01304,19.20319,18.99888
3.761179E+17,1237650760245903475,334,51993,245,0.1138386,sdss,GALAXY,STARBURST BROADLINE,186.4389,-3.563392,0.1138386,19.81561,18.78428,18.43609,17.82588,17.75537,0.1647699,0.1283876,0.08881792,0.06600123,0.04909279,18.80577,17.72813,17.23192,16.68009,16.71977
1.038115E+18,1237655497600467190,922,52426,127,0.2169024,sdss,GALAXY,STARBURST BROADLINE,226.0313,-2.804596,0.2169024,19.01427,18.36274,17.86487,17.38238,17.2576,0.4714447,0.3673465,0.2541286,0.1888448,0.1404658,17.68432,16.8979,16.3367,15.85811,15.855
4.281868E+18,1237653586870862170,3803,55513,256,0.4786841,boss,GALAXY,STARBURST BROADLINE,121.7498,39.50243,0.4786841,22.75932,21.63515,20.25697,19.59566,19.03009,0.2278978,0.1775764,0.1228465,0.09128813,0.0679016,21.31374,19.93429,18.52163,17.84081,17.41502
6.147468E+18,1237662198815457532,5460,56000,199,0.4801062,boss,GALAXY,STARBURST BROADLINE,216.253,10.5121,0.4801062,20.69027,20.42908,19.79968,19.46835,19.07117,0.123166,0.09597009,0.06639166,0.04933612,0.03669701,19.99314,19.5715,18.75459,18.47082,18.15399
7.352281E+18,1237673074742133128,6530,56537,561,0.1733761,boss,GALAXY,STARBURST BROADLINE,6.716542,34.02247,0.1733761,21.38362,20.41691,20.28325,19.42172,18.82732,0.2793977,0.2177048,0.1506072,0.1119173,0.08324589,20.17533,19.05647,18.36368,17.59162,17.45939
9.965969E+17,1237662302428332090,885,52379,638,0.1229217,sdss,GALAXY,STARBURST BROADLINE,191.8453,52.60478,0.1229217,20.16937,19.38748,18.95882,18.39576,18.3528,0.05583364,0.0435052,0.03009669,0.02236507,0.0166355,19.45581,18.65872,18.13347,17.67705,17.59608
1.129407E+18,1237658300074033341,1003,52641,470,0.07415684,sdss,GALAXY,STARBURST BROADLINE,165.7123,7.652474,0.07415684,20.66844,19.66265,18.96147,18.35942,18.04421,0.1712088,0.1334048,0.09228879,0.06858046,0.05101127,19.53589,18.25218,17.5713,17.04342,16.78855
2.797892E+18,1237668292297621697,2485,54176,112,0.3049159,sdss,GALAXY,STARBURST BROADLINE,165.3311,17.65912,0.3049159,20.73377,20.30785,19.51963,19.12692,18.72648,0.08939311,0.06965451,0.04818667,0.03580786,0.02663447,19.83437,19.16574,18.22403,17.81009,17.40123
2.907182E+18,1237671124839301235,2582,54139,393,0.2164368,sdss,GALAXY,STARBURST BROADLINE,146.1385,14.33227,0.2164368,20.85352,19.6104,18.66803,18.05315,17.7608,0.1318039,0.1027007,0.07104785,0.05279617,0.03927065,19.82338,18.50806,17.57773,17.07508,16.73208
6.036104E+18,1237671932820325007,5361,55973,561,0.4183248,boss,GALAXY,STARBURST BROADLINE,165.4734,10.66347,0.4183248,22.73276,22.01227,21.47845,20.3013,20.10692,0.1121783,0.08740855,0.06046883,0.04493482,0.03342325,22.30314,21.39666,20.90997,19.74922,19.5951
2.08642E+18,1237664887999889708,1853,53566,464,0.2288462,sdss,GALAXY,STARBURST BROADLINE,244.0678,21.81407,0.2288462,20.71875,20.00012,19.30925,18.87149,18.58163,0.4035247,0.3144237,0.2175169,0.1616383,0.1202292,19.666,18.84838,18.24899,17.81399,17.61859
4.582666E+17,1237663783140196452,407,51820,92,0.3397098,sdss,GALAXY,STARBURST BROADLINE,37.75483,-0.8288621,0.3397098,20.64158,20.34768,19.74132,19.5269,18.96527,0.1370586,0.1067951,0.07388036,0.05490102,0.04083627,20.03594,19.67308,18.99456,18.78186,18.30689
2.272108E+18,1237664674326642848,2018,53800,152,0.3107601,sdss,GALAXY,STARBURST BROADLINE,196.007,37.94851,0.3107601,19.99591,19.45435,18.87486,18.82107,18.18234,0.0669969,0.05220354,0.03611416,0.02683669,0.01996157,19.60978,19.00608,18.44188,18.35102,17.75335
4.160435E+18,1237651271886832580,3695,55212,855,0.5227013,boss,GALAXY,STARBURST BROADLINE,128.0603,51.72087,0.5227013,23.1716,22.75298,20.99406,20.21824,19.67164,0.207105,0.1613748,0.1116384,0.08295926,0.06170645,22.68012,21.70862,20.07282,19.21577,18.74548
6.588938E+18,1237667914347184381,5852,56034,624,0.2865764,boss,GALAXY,STARBURST BROADLINE,186.4474,18.97844,0.2865764,21.36566,20.82539,20.20003,19.95447,19.19505,0.1288597,0.1004066,0.06946083,0.05161684,0.03839345,19.54004,18.70501,17.80292,17.39312,16.96797
6.588944E+18,1237668624623665805,5852,56034,647,0.4357175,boss,GALAXY,STARBURST BROADLINE,186.4266,17.85634,0.4357175,22.94504,21.98106,21.58905,20.71114,20.50913,0.1107343,0.08628341,0.05969046,0.04435641,0.03299302,22.5594,21.32436,20.87729,19.97349,19.94564
